Muequuephynquu,1959823.8,-6.9571962E11,2.95736364E12,-18.460127,78.47041
Feajebyn,87717.484,7.8300886E13,-9.9854148E13,2077.6257,-2649.5173
Ngeiknirgin,85731.92,8.0040524E13,-7.2808428E13,2123.7834,-1931.8894
Pun,42843.3,-1.37358056E13,-8.1886619E12,-364.4646,-217.2772
Poobunxeabin,4.0,-1.33307281E13,-7.8055845E12,-353.71634,-207.11247
Wroishie,4.0,-1.23246278E13,-8.0869295E12,-327.02026,-214.57787
Sunhoo,42678.42,-4.22872272E12,-4.04845494E12,-112.20441,-107.42132
Pen,44732.375,-7.5619977E12,-5.9493201E11,-200.6493,-15.785884
Wooquyn,439586.3,-1.65968806E11,2.44417718E12,-4.401414,64.857155
Tyn ngei,747317.4,-3.43832363E11,3.64349325E11,-9.12332,9.667713
Knirjinthinphynwhe,42691.37,2.50036072E13,-1.44564119E12,663.44354,-38.35849
Thir,4.0,2.19160521E13,-9.3503737E11,581.5185,-24.81017
Fenyuecheizu,3.0,2.34821339E13,-2.25429108E12,623.0729,-59.81522
Jan,2623451.2,-1.42225034E12,8.2018422E11,-37.739132,21.761675
Vinshiehun-due,42862.516,7.6560136E12,-7.9424494E11,203.14407,-21.07441
Xun,42885.07,-1.5728769E13,-1.57755533E13,-417.34567,-418.5871
Theihanthy,44776.08,2.52388416E12,-1.75077245E11,66.96855,-4.645446
Chuequei,42709.71,-2.48500584E12,-1.0735869E12,-65.93685,-28.486423
Sicirryn,23826.0,2.76030528E12,1.59798552E12,73.24185,42.400875
Whoiyoolei,40081.0,2.5123106E11,-3.89770478E11,6.6662536,-10.342004
Hue,37662.0,-3.14127286E12,7.5823212E12,-83.35015,201.18881
Yiexue,47219.0,-1.88682967E13,1.45315405E13,-500.64975,385.57916
Wrir,43208.0,-9.3527915E12,-1.54657456E11,-248.16592,-4.103597
Kan yaso,87632.3,7.8372995E11,7.6374304E11,20.794434,20.266346
Shiebujen-heichi,44847.53,-4.5705598E12,-3.36562127E11,-121.274796,-8.93023
Phyn,4.0,-3.73411178E12,1.31084439E12,-99.0804,34.781998
Venphinfea,42737.887,-9.0833918E11,9.4916857E11,-24.102036,25.185394
Jea,4.0,1.15304536E12,-8.8814741E11,30.59497,-23.565247
Mirfan,87486.72,-5.8349369E12,7.4741039E10,-154.82358,1.983252
Fowheathei,42870.67,-1.95764984E12,-8.2305253E11,-51.94413,-21.838755
Pynngeewu,42761.98,1.96310558E12,5.830445E11,52.08905,15.470552
Finquirgir,42705.516,1.16071714E12,-8.9858159E11,30.79859,-23.842806
Kappa Bymu,4.0,-1.61287063E13,-1.35439036E13,-427.95767,-359.37332
Zyn,2.0,9.2289833E11,-3.62294831E12,24.488354,-96.13111
Yanwuefeexoo chun,42896.598,-5.1682612E12,-2.32674589E13,-137.13626,-617.389
Wrea-fea,87634.44,4.5977295E12,-6.7428009E12,121.996124,-178.91304
Chie-sinshooxie,89681.875,-9.966825E11,-3.64960809E11,-26.445679,-9.683658
Jee,87440.95,-1.52521513E12,2.69873263E12,-40.46962,71.608025
Yurun,44678.137,-1.76113005E12,-7.6508981E11,-46.729507,-20.300741
Fue,44746.59,-1.68792752E12,1.04827034E12,-44.787373,27.81463
Yen,44771.39,6.7678744E12,3.23585258E12,179.57845,85.8599
Kin,42692.51,-3.36225685E12,-1.08988392E13,-89.21384,-289.18918
Beejy,44808.926,-1.46349215E12,5.8349781E11,-38.831753,15.484021
Zircanboopin,44887.355,-1.12939185E12,1.18567312E12,-29.96762,31.460394
Quie,44850.43,-1.57102427E12,1.26428119E11,-41.685318,3.3540466
Coipiewen,4.0,-1.19277158E12,2.72739808E12,-31.648624,72.36859
Favaxinsunly,42821.555,3.41697731E12,2.82673152E12,90.6663,75.0043
Layue,4.0,2.95457024E12,4.31796309E12,78.39654,114.57255
Leiwichuechu,42714.594,-1.57277907E12,8.9577115E11,-41.729824,23.767208
My,42826.3,-1.68385236E12,1.19540376E11,-44.67928,3.1718526
Phen,4.0,9.4820047E11,-5.4222111E12,25.159538,-143.8728
Cenbei,44845.016,5.0472687E12,-5.03772905E11,133.92451,-13.367203
Eta Chozeihir,3.0,-1.98382898E12,1.96287359E12,-52.639008,52.083282
Queinin,4.0,2.67825761E12,-8.7668962E11,71.06475,-23.262043
Lei,44737.89,-2.59610614E12,3.58126767E12,-68.88492,95.02506
Ngusheafynthea,4.0,-8.4156475E11,-3.37159992E12,-22.329952,-89.46183
Mefungiesei,44760.574,1.74681922E12,3.12150563E12,46.350098,82.82581
Zyheaphiefoi,4.0,-6.8758022E12,3.9016933E11,-182.44217,10.352681
Ngee banfue,44899.38,-3.01950435E11,2.19284111E12,-8.012034,58.184998
Leahyyei,3.0,-6.0067891E12,-3.11710188E12,-159.38373,-82.709145
Wei,4.0,-1.6712219E13,-2.50108298E13,-443.44116,-663.6359
Vueyynmunphuedea,2.0,-3.50577558E11,3.86225485E12,-9.3022,102.48081
Jo,44744.98,-1.04908934E12,1.80470612E12,-27.836273,47.88678
Tenchynphoo,4.0,7.1228703E12,-1.87312597E12,188.99782,-49.7015
Be,42870.59,-1.20875418E11,1.5650778E12,-3.2073207,41.52761
Jeiceisho ja,42868.81,-1.46397017E12,1.27729205E12,-38.844723,33.891056
Hoo nirquirchowhie,42903.906,9.1833506E13,-4.7905248E12,2436.704,-127.11154
Sheawro,44897.062,8.4852513E11,3.05158615E10,22.514791,0.80969906
Weijo,3.0,-2.36006434E12,7.4458084E11,-62.621365,19.756609
Chei,4.0,9.9720154E12,7.4784042E12,264.59732,198.43166
Penchenwrirwie,2.0,-8.4783997E12,-4.23179898E12,-224.9655,-112.28644
Hi,42773.89,-2.33250929E13,5.5084977E13,-618.90625,1461.6206
Viepunpoi,4.0,-2.22521605E13,5.4564389E13,-590.4373,1447.8069
Phenvanbea,2.0,-2.4329247E13,5.0762458E13,-645.55084,1346.9285
Nguseepee,42825.99,-2.33888494E12,7.3383359E11,-62.059624,19.471489
Roo,4.0,-2.43787996E12,1.27386098E12,-64.686386,33.80051
Phu,89583.734,-5.975217E12,1.71297145E12,-158.54602,45.45185
Vu,85686.484,-3.8835199E13,4.665053E13,-1030.4514,1237.8226
Dinranbuegi,85524.94,1.70326523E13,-6.1761583E12,451.94366,-163.87775
Kningeiquun,44898.387,-8.9006889E13,-8.3470441E13,-2361.7024,-2214.7993
Knela,2.0,-8.8426825E13,-8.3897723E13,-2346.3132,-2226.1377
Te,42901.848,-2.22719535E12,1.5425768E12,-59.096127,40.930595
Whanshaxan,44873.56,3.55169763E11,1.38859486E12,9.424036,36.844864
Rie,3.0,5.1518164E12,4.9323673E12,136.69798,130.8751
Nishuchu,4.0,1.88930811E12,1.4561647E12,50.130833,38.63772
Lunxe,2.0,-4.06252841E12,4.6002204E12,-107.79488,122.061806
Whenveiwhei,3.0,-5.09563077E11,2.16501007E12,-13.520616,57.44631
Whoi,2.0,-2.09808746E12,-8.1753847E11,-55.6704,-21.692533
Boinei,44888.098,-1.72876399E11,1.31903573E12,-4.587103,34.9991
Chirjowei pee,42735.105,-8.7454929E12,-4.09776003E12,-232.05222,-108.72973
Tosengi,3.0,-1.16303331E13,-5.4595976E12,-308.59845,-144.86461
Nyropei,4.0,-7.3286025E12,-5.9900397E12,-194.45665,-158.9394
Phie,4.0,-7.1664486E12,-1.55393655E12,-190.15413,-41.23201
Wubie,2.0,-7.3344305E12,-5.698102E12,-194.61107,-151.19307
Nan,44756.957,2.6334204E13,3.44981478E12,698.75055,91.537125
Knirjoi,4.0,2.64835904E13,2.69308867E12,702.7141,71.45824
Wryn,44824.027,-3.16793265E12,1.81320732E12,-84.05788,48.11148
Munheizirdei,4.0,1.1046275E12,2.86831542E11,29.314177,7.6099
Wryxen,4.0,-1.50961403E12,2.58027369E12,-40.05277,68.44297
Jo,44769.254,-8.7258202E11,2.32284488E12,-23.152819,61.63424
Hun,4.0,-3.21376276E12,1.00613808E11,-85.273766,2.6696706
Shin,42762.78,1.05123237E12,9.8120453E11,27.893353,26.035166
Fuery-fyn,1.0,-2.36081539E12,-4.5464142E12,-62.641663,-120.6343
Ngue,3.0,1.41966311E12,3.90876496E11,37.66939,10.371415
Beki,2.0,3.9299285E11,6.2196993E12,10.427734,165.03317
Ngila,44737.297,-5.0617207E12,1.01244641E11,-134.30734,2.6863735
Cirknoi,4.0,1.9123992E12,-3.9469499E12,50.74439,-104.729744
Wintuekninfue,1.0,2.73498584E12,4.7999772E12,72.56997,127.36224
Cei,3.0,-1.97464834E11,-2.59514384E11,-5.2394876,-6.885861
Wrie,42668.926,-1.37354766E12,3.21824647E12,-36.445396,85.39261
Pa,4.0,-2.69245848E12,1.32969857E12,-71.44144,35.28211
Sea,3.0,-7.9769718E11,1.12124913E12,-21.166157,29.750957
Knangeiknu,4.0,-5.14164687E11,-2.86382838E10,-13.642705,-0.7597008
Thynlanmir,2.0,-2.78651109E11,4.5939698E12,-7.3936324,121.89604
Xoguepha nge,44761.938,-1.87286382E12,2.54248301E12,-49.69422,67.46204
Girhewhyn,3.0,-4.794748E12,4.9254871E12,-127.22352,130.69247
Chenkieveajueknue,4.0,-1.45217382E12,7.1276829E11,-38.534695,18.905113
Kobue,3.0,-1.18599398E12,3.87457011E12,-31.468979,102.807465
Neivan,4.0,-3.92394205E12,1.31958204E12,-104.117584,35.0137
Ziephanninsa,2.0,9.0142186E11,1.88393547E12,23.918365,49.988125
Manbeiquen,42873.926,2.44477356E12,1.29087596E12,64.86962,34.25195
Why gecir,4.0,-3.35426224E12,3.13323684E12,-89.0016,83.1371
Ca,4.0,7.7937525E10,1.00119265E10,2.0678778,0.26568902
Phei,3.0,-1.49663554E12,4.13538058E12,-39.711586,109.72771
Kue,2.0,2.50031479E12,1.30396075E12,66.34297,34.59909
Thun,42729.227,-7.6131815E11,2.28980425E12,-20.200714,60.757603
Knongeexen,1.0,-1.55685487E12,2.63071701E12,-41.309204,69.80369
Kappa Wue,44743.637,-3.17739919E12,2.64472573E12,-84.30882,70.17493
Gingea,1.0,1.64872572E12,-2.26902671E12,43.74721,-60.206253
Ryn,44842.973,-1.25540945E12,2.53342122E12,-33.31074,67.221664
Xungue,3.0,-6.4981812E12,-7.8434109E12,-172.42609,-208.12276
Dynyyfee,1.0,-1.34857569E12,1.45787952E12,-35.782906,38.682983
Knyn,2.0,5.89658E11,-5.4167376E12,15.646014,-143.72734
Knoi,44731.508,1.11636109E13,-2.88433111E12,296.21497,-76.53278
Sheepu,2.0,-3.39057521E12,5.181122E12,-89.965324,137.47566
Xun,44805.547,-9.757223E12,1.0006457E13,-258.8974,265.51083
Knomangynte,3.0,-1.09989079E13,8.490171E12,-291.84445,225.2775
Chyn wrir-wrythun,1.0,-6.5435179E12,6.3375939E12,-173.62532,168.16136
Yieranjinquue,44826.973,9.2183881E11,1.67270194E12,24.459888,44.38331
Phunnen,3.0,4.31363424E11,1.52369876E12,11.445755,40.429634
Bynyue,4.0,-1.889195E12,-2.77548918E12,-50.12773,-73.64471
Zoicy,1.0,-1.12252355E12,7.2378357E12,-29.784906,192.04814
Chue,42686.95,-1.59280349E11,-6.4368817E11,-4.2262073,-17.079472
Theike,1.0,-2.33905193E12,1.08142769E12,-62.06408,28.694479
Jengykyn,2.0,-1.2111294E12,2.6741257E12,-32.135834,70.95511
Dei sei,44655.863,-3.96864887E12,-1.96593861E11,-105.30369,-5.216435
Shinan,3.0,-5.0816462E12,5.8476808E12,-134.83606,155.16199
Kyn,1.0,-8.936036E12,1.97262613E12,-237.10849,52.34118
Vuezunda,3.0,-2.19262039E12,1.0480272E12,-58.17867,27.808258
Pyveehaphuzy,4.0,-7.5478419E12,6.798354E11,-200.27385,18.038677
Leaxu,2.0,-2.82341068E12,1.30029729E12,-74.91614,34.501987
Dun,42782.27,-3.07969288E12,-9.9793935E11,-81.71633,-26.479326
Whoo,4.0,-1.38514321E12,2.97479176E11,-36.753242,7.893718
Theaknei,1.0,-1.02400839E13,4.582351E12,-271.7098,121.58788
Vehie,3.0,-3.4596748E12,-5.02421094E11,-91.79869,-13.331215
Go,2.0,-3.85763115E12,-6.5381158E11,-102.358154,-17.34821
Fenpin,44692.367,-2.07898228E12,3.87869757E12,-55.163532,102.917046
Wythoo,3.0,-3.15202837E12,2.68193261E12,-83.63585,71.1616
Keiwriefeeben,3.0,1.42782471E12,5.1040533E12,37.885895,135.43065
Tiengei,2.0,-2.68464292E12,4.00960913E12,-71.23406,106.39071
Whe,3.0,-2.18130901E12,1.34876588E12,-57.878494,35.788044
Ci,4.0,2.0824701E12,2.8460206E12,55.256134,75.51613
Gewroosa,4.0,-3.4111779E12,1.71365905E12,-90.51172,45.470222
Tei-syn,4.0,-9.8104278E12,-2.74367185E11,-260.30936,-7.2800245
Hee,2.0,3.28366031E11,1.64260073E12,8.712806,43.584625
Wree,44712.258,-4.7630081E12,4.36340208E12,-126.381256,115.77818
Yurirfue,3.0,-4.34585915E12,5.6523715E12,-115.31251,149.97987
Mee,4.0,-9.5672326E12,-1.84623288E12,-253.85635,-48.987904
Cu can,4.0,-4.16359934E12,7.3150906E12,-110.476585,194.09818
Jirnin,1.0,1.30607546E11,9.1273101E11,3.4654713,24.218306
Whinkuegue,3.0,1.29225327E11,8.0187469E12,3.4289937,212.7689
Shooyunza,4.0,2.60141646E11,3.14068356E12,6.9025183,83.33469
Xanshea,2.0,-3.37262386E12,4.7157865E12,-89.488945,125.128296
Nir,42811.85,8.8524928E11,1.76841425E12,23.489244,46.922817
Ngun,3.0,-2.70953506E12,3.38544296E12,-71.89459,89.829094
Jea,4.0,-4.08869011E12,6.1125362E11,-108.48899,16.218943
Vypa,1.0,-4.9470007E12,2.40480131E12,-131.2633,63.808826
Thoigoilan,3.0,-6.7076966E12,-7.455259E12,-177.9815,-197.81732
Kie,4.0,-4.5029601E10,-1.89118507E12,-1.194651,-50.180637
Thoituedo,1.0,1.70483948E12,3.01582464E12,45.236145,80.02171
Rikinbeequue,42853.523,1.55216134E11,1.8754926E12,4.1184964,49.76413
Heejin,1.0,-4.02440847E12,-2.69212516E11,-106.78338,-7.143256
Kneiwrin,3.0,-6.3583971E12,5.3993066E12,-168.713,143.26498
Beangy,4.0,-7.8140182E12,-4.25321038E12,-207.33667,-112.85455
Guje,44728.883,-8.1208713E10,-5.5219139E11,-2.1548212,-14.651806
Veesho,4.0,-4.60295995E11,6.1011382E10,-12.213429,1.6192267
Dir,4.0,9.3216949E12,-2.61894675E12,247.3414,-69.491
Wanyei,3.0,-3.59660782E12,1.49344158E12,-95.431984,39.626858
Loi-kneshoo,1.0,-6.2856375E12,2.33169564E12,-166.78264,61.869053
Beipheixu,42822.062,-6.6240774E12,8.3118876E11,-175.76288,22.054693
Rir,4.0,-5.7299058E12,4.05475977E12,-152.03653,107.588326
Keegy,4.0,-8.2941407E12,-4.07169794E11,-220.07628,-10.803858
