Foiga,52774.656,986.7811,419.28088,-1.9812262,0.13126403
Ziequea,3.0,647.9677,692.18,-62.59079,-102.012
Beicheaquo,2.0,323.0165,-106.370766,-41.795567,80.504
Muequuephynquu,44854.695,-20379.645,10824.001,-302.81885,190.50212
Nu-wrei,3.0,-20087.977,9516.14,-356.90985,206.26758
Wuntoibea,4.0,-20843.39,12221.028,-341.3976,165.89311
Go-dunhanwy,4.0,-19395.773,10141.454,-327.01562,135.05525
Yee,3.0,-19807.947,10350.64,-271.27075,262.72934
Kynrea,2.0,-20766.477,12389.342,-255.27722,193.80057
Moi-knoi,1.0,-10528.439,3301.1907,9.093016,12.740207
