Pi,1456121.2,4311.546,-2276.1895,8.823353,3.3691673
Zuevinxir,1.0,11431.673,527.5202,-29.29931,111.28379
Ke,4.0,1639.8058,-2989.5198,180.39742,-213.81613
Reihuezan,4.0,8580.209,445.0572,-75.52293,136.19905
Kyn,3.0,6650.7812,-3832.73,79.59686,289.42123
Pheijolan,2.0,870.7666,-3359.1748,38.776325,-162.08234
Fyn,3.0,9327.319,1760.8525,-57.064495,117.43855
Mu Voi-gan,44894.703,16687.672,31381.455,-11.022337,-35.878605
Chee,3.0,16996.562,29954.54,-64.963646,-26.454226
Leyun xe,4.0,18069.447,30802.086,-21.596102,-86.97095
Te,1.0,11238.708,32561.959,808.00665,-39.826736
