Phan,10060.0,-5819.7837,-10433.506,-69.232796,20.257717
Thirfyhe theky,4.0,-31687.254,-43529.21,-46.963665,-63.34791
Quoizei,4.0,-42346.195,-6544.079,-61.76694,-8.8806305
Zeaphue,2.0,-40134.12,9326.817,-58.392677,14.145833
Tenjeive neixen,1.0,-57575.906,5783.4272,-85.225845,9.069792
Kuere,3.0,12272.212,72276.11,18.671537,109.402504
Li-dea,2.0,5582.188,-1070.9735,0.17784569,1.8875612
Hunryphi,3.0,4253.989,254.02745,10.214016,3.9730453
Wuejeexiphie,1.0,-6996.888,4746.4023,-34.266,18.634352
Ngenba-zei,3.0,-2518.8564,2939.8423,-16.98889,11.840088
Wenthechinealeishun,3.0,2996.4824,7215.421,10.221132,31.882206
Poo,2.0,18898.12,-20105.66,33.435272,-34.411133
Toigunngynzir,4.0,725.3954,687.6935,-11.6402,4.669431
Boominwhycy,2.0,6547.5303,-4099.836,26.303059,-16.414356
Bejiwyknunngeikin,2.0,12816.985,-14424.718,22.088987,-23.606152
Whonga wawreaxeawhyn,4.0,12310.773,-26273.48,22.502352,-46.632225
Whajen-xen,4.0,10743.899,-27803.97,20.126652,-49.59395
Kni-zuchir,4.0,7347.886,-77097.27,17.362322,-174.30046
By phyquen,3.0,14778.064,-57503.34,34.34183,-130.42828
Wrie,1.0,22526.621,-46616.285,52.06829,-106.01326
Theta Sha,2.0,23643.805,-58619.188,55.001022,-134.4552
Pi,1.0,29607.775,-10119.722,67.810356,-22.311441
Queihynya,1.0,13453.259,-12151.82,29.998144,-25.485216
Wri,2.0,14952.25,-10283.265,33.800316,-21.856163
Choi,4.0,12010.534,-29708.05,28.93627,-69.394066
Than phyma,4.0,5600.624,-51988.44,14.172683,-124.20231
Fenkeeke-yagy,4.0,6242.8003,3829.5398,9.048382,8.324766
Doknu whathi,4.0,10751.284,-9338.059,23.884268,-19.169306
Xin,1.0,10784.993,-8680.409,24.00231,-18.176683
Thifie,2.0,2753.8962,1203.4763,-2.29651,4.2997017
Noicu,1.0,13809.328,-19116.451,33.738407,-44.844513
Kneani,1.0,14870.809,-32674.445,37.26502,-79.68874
Jei,2.0,10691.005,-6961.773,23.820692,-14.14923
