Hy,1.0,-150.7756,-212.2674,-51.038906,40.124825
Nei,10034.0,4.649152,4.6381288,0.26578376,0.12616344
Ran,4.0,-4056.2,4942.794,-94.51267,95.31457
Mun,4.0,-6309.6777,4629.3647,-139.7417,89.89729
Zahoiquooshea,1.0,-3399.3447,-2611.002,-73.2952,-63.03072
Veiquielie,2.0,-1337.5167,258.58963,-25.98886,-17.338558
Pen zyvyn,2.0,-1192.5449,1960.8219,-36.671963,29.966434
Ryn,4.0,-4719.8174,4204.793,-122.37605,94.49416
Choo,4.0,250.98535,6298.9126,-4.964636,153.49187
Ngirknonu,1.0,-425.68314,-530.0121,20.924042,-23.126968
Whoiwhie,2.0,-1523.7072,805.8392,-42.9833,5.8581834
Cewrychu,2.0,2541.134,-1560.945,52.122704,-34.76462
Xunknue,2.0,-1388.5171,387.86057,-30.095934,-5.462672
Ken,3.0,-1800.6256,3237.3303,-56.136375,82.09061
Quoowreimue,2.0,-1649.9164,1043.6919,-49.36396,14.597338
Rie,1.0,1328.2152,1906.145,20.795845,48.04834
Kei,1.0,-789.97675,300.48035,-38.976624,-20.888395
Punkir wyn,4.0,-257.4313,1469.8477,-36.33375,50.158165
Whirsho,2.0,508.34186,1964.91,0.039247017,93.30554
Rishulue,4.0,74.61296,292.45093,-49.69638,-31.51718
Phyfie,3.0,517.83417,93.633995,-34.06749,-5.440322
Mea,1.0,454.55463,57.231304,-38.66455,-5.239227
Shinei-choshushe,4.0,417.21774,113.99657,-39.27155,-10.879403
Tei-vi-yi,1.0,598.2689,166.3742,-25.416481,-7.7570324
Noi,2.0,751.27686,20.133888,-20.175142,-2.1899314
Fukea,2.0,634.25836,-54.97886,-24.698446,1.9800409
Who,1.0,432.97537,-59.153793,-39.11823,5.1551876
Tooquookynleepee,3.0,368.56693,266.0384,-30.441902,-21.940598
Fei,2.0,728.2547,299.46655,-15.557909,-7.4026194
Wrue,4.0,871.0791,178.33357,-13.598797,-2.489127
Xan,3.0,882.5455,12.035706,-14.281383,-0.28552893
Phywrunknuheekun,1.0,706.1896,-77.250374,-19.568026,3.4888015
Hynxirkievi,2.0,647.2639,-140.70987,-20.28554,4.559866
Thuegirwrenfuete,4.0,595.84247,1237.5756,-4.5869336,136.92157
Whunbeimooshunti,2.0,634.4447,1032.9429,-3.7375062,160.63751
Mue,1.0,587.1999,6108.4556,11.073748,765.88354
Hanryngynkan kan,2.0,215.13438,1171.5408,-34.958153,190.6687
Wro,4.0,503.16754,853.3259,1.3801373,165.10751
Xue,4.0,124.4581,-317.8123,-65.24287,20.12671
Da,3.0,451.06625,-266.3381,-26.972206,17.356258
Shue kee,2.0,1400.715,-378.0649,126.776115,-9.099347
Yeicueree,2.0,444.68164,-286.29453,-18.139221,9.858968
Tieseihea,2.0,284.3943,-432.6496,-38.119514,-14.109375
Weithie,1.0,322.16058,-292.94858,-39.906258,3.304042
Nenzeeryma,56.0,491.43277,-226.63684,-15.698801,6.080523
