Foiga,3144502.2,-526921.5,-425472.1,-24.180773,-43.4867
Muequuephynquu,1737827.5,-2278510.5,1208083.0,-9.958948,6.0358872
Feajebyn,87717.484,1.38846272E8,-1.7848936E8,2077.6257,-2649.5173
Ngeiknirgin,85731.92,1.41902992E8,-1.29698504E8,2123.7834,-1931.8894
Pun,42843.3,-1.172957E7,-4758587.0,-364.73196,-218.29109
Poobunxeabin,4.0,-1.1730267E7,-4758684.5,-373.57574,-307.0323
Sunhoo,42678.42,-5013115.0,-1866028.0,-112.99548,-109.02073
Doo,42830.26,-5150630.0,-1396011.5,-123.440285,-99.51351
Py gee,4.0,-5149132.5,-1396806.1,-90.79227,-71.63845
Bexan-sei,2.0,-5149880.0,-1397214.6,-154.71667,-143.81516
Pen,44732.375,-7460013.0,506780.6,-201.60666,-15.9335
Chongue,42838.555,1.880527E7,-850762.9,1108.4562,-52.488598
Quy yeiknoi,4.0,1.88043E7,-850448.8,1091.9523,-102.23769
Rea,4.0,1.8805888E7,-851329.44,1052.7993,-101.80967
Finchin,3.0,1.8806302E7,-850428.0,1083.0737,-3.4341612
Yoowrin,44735.438,5713576.5,-2568252.5,340.1584,-150.97704
Fi,4.0,5713715.5,-2567361.5,287.7612,-112.99252
De,4.0,5714330.5,-2568301.0,337.25482,-227.88518
Kny,2.0,5712311.0,-2568957.8,289.98294,-124.56616
Ko,32372.0,-95938.82,-2178759.8,4.100927,-129.97057
Jeeyobue,43101.0,2.468405E7,3.554674E7,1527.8029,2179.547
Mue,87677.484,-765788.3,-590317.44,-26.344772,-31.161093
Qua,44858.566,-1.0876475E7,-6114124.0,-1024.3254,-590.84906
Kooranknin,42881.727,-370213.28,81954.06,-8.048221,-13.826251
Xythoi,4.0,-370582.53,82471.164,-104.425095,-24.755253
Huknaben,4.0,-370568.44,82497.06,34.38973,88.619995
Shesir,42766.516,-684355.06,285841.62,-29.016342,15.048709
Mun,3.0,-685020.0,286080.94,-63.326027,-52.04196
Heaknyn,42893.254,-3667646.0,1358698.9,-325.08527,133.26051
Wirzin,42868.176,-510652.16,-415920.1,-39.601448,-176.51556
Ngirwhepi,4.0,-509056.34,-418104.94,-67.898834,-137.55157
Munzei,44673.7,-2004871.0,-293647.2,-168.98262,-27.252575
Wheanynle-yei,4.0,-2003998.1,-294268.03,-191.02203,-81.56858
Yakeaxoo,2.0,-524408.25,-439802.56,-193.13509,20.829912
Phuwanthea,42876.332,-1613334.1,-17573.838,-128.97263,-3.2983263
Cun,44802.68,-1994081.2,-549063.4,-170.34377,-52.14004
Yynsoojeigee,3.0,-1994062.8,-548463.2,-251.79335,-17.827654
Cynsei,44843.273,-2682328.5,-674381.75,-250.68526,-66.90713
Nysun,3.0,-2681981.2,-675156.2,-190.89641,-47.252964
Cyn-firjoiyeapun,44702.402,-2120780.5,-211118.69,-193.93877,-22.679934
Gei,4.0,-836463.9,-1016068.94,-115.673256,-207.55739
Dawhiwheasun,1.0,-2117939.2,-211824.6,-203.42401,-46.610283
Beiwo-shoochie,42778.9,-1784532.8,-334420.38,-155.71635,-30.762947
Doogirnyn,1.0,-532938.0,-427803.8,-17.002493,185.33826
Knei,3.0,-1784841.0,-333895.8,-239.25812,-42.175495
Cyntea,44688.855,-584967.56,-430895.2,-56.766132,-9.594475
