Ka,185202.95,-718.7083,-42.544754,-9.976486,-5.302365
Xie,42709.555,-8876.426,2741.8547,-1.1631721,-41.60294
Eta Zea,3.0,-7942.983,3622.596,41.241688,-87.92663
Letee,3.0,-9550.555,3107.2456,-18.666256,-117.05701
Hynny,44811.55,-9866.6875,-1189.1719,1.5341797,-55.938583
Ny,1.0,-9815.865,-828.2096,125.35572,-85.64969
Yenmun,3.0,-10465.07,-1392.1256,7.637716,-141.7239
Vewhyncoogi,89570.87,-11047.543,-3452.6162,4.0287824,15.154185
Chuexen,42866.355,1250.141,-8132.7773,73.36288,-11.422946
Fir,3.0,404.36563,-8795.304,16.378057,4.0912633
Sei,4.0,862.7447,-8814.701,137.38338,-24.002567
Nir,2.0,1874.7722,-7336.124,132.46057,-24.52962
Feagisin,44761.15,164451.77,123369.85,-0.27980816,-0.05017694
Thoi,4.0,163565.52,122615.234,-35.945595,36.48958
Coi,3.0,164796.95,122809.09,60.40005,37.344288
Vyn,42687.22,294085.53,-11247.566,630.8665,-627.6148
Phee,4.0,294449.28,-13083.767,666.09186,-619.27124
Doi,1.0,293642.56,-11417.565,572.3236,-532.22754
Ngo,3.0,294183.53,-10161.287,576.45667,-639.45715
Kyve,42784.95,165622.61,-38631.25,0.8651918,0.1750791
Wranan,3.0,166159.55,-38573.12,1.5373201,-109.50982
Eta Delue,4.0,165604.25,-38044.613,-95.80387,12.370518
Ja man,4.0,165991.67,-37537.03,54.278202,-7.639105
Girngaxy,1.0,165266.23,-38824.57,-75.26861,80.98391
Kea,3.0,166142.11,-38340.47,-21.680902,81.19636
Ngenna,2.0,165039.89,-39247.4,-42.37276,65.99249
Doo,42802.19,110584.14,-153643.75,3.245757,-209.309
Heethin,3.0,110994.21,-153906.44,-45.89629,-315.0144
Sue,3.0,110714.27,-153024.02,-65.70264,-180.34894
Jennoorei,44790.023,5172.96,-199507.98,3.8765163,-0.41433948
Wintan,2.0,5720.6694,-198870.64,50.841972,-66.43356
Wri reeva,42861.074,-103541.28,-177809.81,5.240151,-1.4638292
Panwrin,3.0,-103940.9,-178470.53,-76.20946,-10.764784
Wynu-kircin,4.0,-104343.65,-178211.12,29.8666,-48.915916
Ngeibir,4.0,-102514.48,-177495.19,16.020325,-48.91711
Wu,44892.973,46039.918,-9198.021,-4.0567255,1.3385406
Wryknen,3.0,46431.746,-10664.835,-55.67212,7.5280128
Mee,3.0,45383.17,-10298.331,39.66721,-17.255863
Wykoowybun,2.0,45269.93,-7477.496,35.22356,18.560005
Cykeashiexi,42831.52,36409.746,14487.639,-0.16270368,-0.37304854
Phoocun,4.0,35760.56,14828.0205,-56.97451,-49.84157
Wroo,2.0,35856.32,14290.369,-23.400805,97.63355
Mei shynpea,42831.816,43323.254,20678.334,-3.5756888,-1.1243
Leine,3.0,43737.797,20691.457,-7.740938,-129.38432
Leiduethu,4.0,42654.258,20995.07,-57.28341,-51.847687
Ruvin,2.0,42776.56,20511.404,-24.424776,99.19001
Deekoofin,42746.64,44163.98,30094.508,-1.622677,-4.9189105
Nuwryn,1.0,44124.523,30826.457,61.399487,4.904119
Thajenthan,3.0,43551.637,30195.791,4.6908035,-90.63009
Vir,2.0,44463.168,28782.945,-55.095715,-3.7979262
Wo,42843.348,-17742.29,41943.676,24.671825,92.7363
Voi wawi,4.0,-17082.047,42759.37,72.79286,69.83655
Jeaknei,2.0,-18262.988,41738.008,-2.1351862,192.79803
Teimuehei,44770.984,-29614.494,32860.668,2.9790409,-2.3650136
Ngynjeeje,3.0,-30011.523,33031.645,-55.42953,-97.77724
Ngynknei,2.0,-29492.223,33770.973,68.655624,-36.47428
Xo,44857.59,-45820.02,14650.778,-45.655155,-74.98576
Dele,4.0,-45985.74,16177.674,-87.91229,-84.13837
Dunweknenby,4.0,-44704.746,14512.308,-40.570084,-139.871
Phi,1.0,-45318.76,14660.128,-14.287524,-175.629
Knei,44683.91,-66984.71,612.5409,1.8444679,-0.2981997
Fywea,4.0,-67922.94,162.69038,-23.094185,40.920116
Tirquejeecir,2.0,-66855.875,47.55784,-77.38686,-62.194046
Xeesheiquune,42708.223,-63289.805,-21909.752,-71.49092,-71.88875
Sei,3.0,-63915.36,-20563.746,-21.53592,-70.699
Gokue,4.0,-63288.594,-23528.646,-31.356642,-71.73053
Quy,4.0,-64409.117,-22023.014,-90.2002,-10.679164
Lea-ta,3.0,-62997.293,-20914.914,-125.19614,-63.845695
