Beicheaquo,2.0,-1521916.2,-1169519.6,-8.6048355,-40.48807
Muequuephynquu,1737827.5,-2382865.2,1299977.5,-5.436163,4.840439
Nu-wrei,3.0,-2.3384636E7,1.5580195E7,-247.08305,165.53455
Yee,3.0,-3.0179408E7,2.152034E7,-326.12094,234.57434
Kynrea,2.0,-2.324259E7,1.5126443E7,-245.39755,160.22499
Gynsirpenyun,2.0,-645236.3,514478.12,1.882825,-9.2515335
Wrinroophoigee,3.0,-1.0636433E7,-9209110.0,-98.99027,-122.79892
Ngeaka,2.0,1.1716256E7,-600212.56,161.05081,-22.67884
Chan,3.0,-4964373.0,-7380543.0,-32.489452,-100.92179
Puesynrue,4.0,3.02557E7,-1.1114476E8,377.90884,-1312.9395
Ne,3.0,-2.5609624E7,-4.664534E7,-274.17883,-559.863
Phobu,1.0,4.9697208E7,-4.93579E7,604.7252,-591.40204
Pan,2.0,959497.0,-4.332756E7,35.282047,-520.89307
Feajebyn,87717.484,1.7580584E8,-2.25584416E8,2077.6257,-2649.5173
Kin-queinengue,4.0,5396010.0,-3.4775028E7,86.998055,-420.5141
Kno,3.0,1.5578926E7,-3.4975368E7,206.90782,-423.3072
Ngeiknirgin,85731.92,1.7968968E8,-1.64073344E8,2123.7834,-1931.8894
Shin chirphiemy,4.0,8264378.5,-4.7592672E7,120.75071,-570.9003
Fea,2.0,1.2033939E7,-3.865498E7,164.72783,-466.1786
Quinthyzunwhirngun,3.0,1.4583915E7,-4.8950308E7,194.98648,-586.6076
Je,3.0,-1.8656514E7,-2.6824446E7,-193.74304,-327.91833
Nu Yawea,2.0,1.889683E7,-4.00789E7,245.47687,-483.3005
Dee,4.0,9.4732272E7,-9.6486872E7,1132.3022,-1142.7096
Bin,4.0,2.1969454E7,-1.998123E7,281.81894,-247.02922
Wruchiehueshy,3.0,1.7118328E7,-1.5446734E7,224.31813,-194.52962
Thi,1.0,-6222932.0,-2.6267758E7,-49.72645,-320.83554
Punwrinshu,3.0,2.123873E7,-8.2860608E7,273.7821,-988.9811
Bei,1.0,995124.25,6.5532304E7,35.244823,761.2863
Venkne,3.0,-1.6086824E7,1.8149474E7,-166.53009,202.07368
Cheexoo,4.0,-2.0186438E7,9639116.0,-214.90584,101.55619
Shansi,4.0,-1.8661762E7,-3705165.2,-196.93317,-56.129654
Knu,2.0,-3.699324E7,1.5204415E7,-414.69437,167.80946
Thuequeidei,1.0,-2.8908298E7,9222838.0,-318.90015,96.92152
Guchei,4.0,-2366744.2,-1178436.4,-1.928505,-21.03485
Din,1.0,-3.980052E7,-1.0947551E7,-449.1375,-142.4081
Jepheiphie,4.0,1.9306328E7,1804094.1,344.83932,12.446717
Hea,2.0,-3481603.8,1.3607384E7,-25.613642,215.72247
Dishenwreithu,4.0,482195.97,-734275.3,55.19124,-22.566242
Pun,42843.3,-1.8284508E7,-8661852.0,-366.33246,-218.64456
Poobunxeabin,4.0,-1.8285754E7,-8662541.0,-364.75824,-270.29196
Wroishie,4.0,-1.8284418E7,-8660479.0,-315.59967,-193.70644
Mansan,1.0,-1.9940006E7,-8551127.0,-404.10675,-216.37433
Sunhoo,42678.42,-7019556.5,-3800000.5,-112.70865,-108.55837
Hieceixyn,4.0,-5446574.0,-2694765.2,-77.03872,-83.41405
Py gee,4.0,-8119528.5,-828350.3,-173.79681,30.43868
Bexan-sei,2.0,-6326176.5,-3193191.8,-3.9837453,-137.7913
Pen,44732.375,-1.1044292E7,223671.02,-201.38574,-15.910734
Jo quei,2.0,-1.5029707E7,-1197883.8,-299.94852,-50.96815
Wooquyn,439586.3,-671127.94,221916.12,6.3194594,17.852728
Wheaknynroto,2.0,-1018840.3,2958036.5,-14.074648,84.85057
Soonginngei,3.0,334303.5,3006390.0,29.06948,89.51003
Chooquir,3.0,-2156764.5,2836362.5,-39.30035,90.26107
Tyn ngei,747317.4,-322468.22,173107.78,-10.850658,6.580359
Wa,3.0,535770.1,-2130215.5,19.759956,-61.416256
Knirjinthinphynwhe,42691.37,2.2492904E7,-1270621.8,663.92126,-38.390133
Neekoi knuewho,4.0,2.2738008E7,-1198294.4,674.0658,-35.210075
Thir,4.0,2.249128E7,-1270023.8,663.6116,7.04675
Fenyuecheizu,3.0,2.2492066E7,-1270068.0,636.42584,-90.3686
Thi,3.0,2499696.2,1258180.8,76.70811,35.20136
Wanfeiyiephue,4.0,-293233.94,164790.7,-48.524,-2.7908933
Jan,2623451.2,-1001977.4,857072.1,-2.1713307,0.8929877
Vei,3.0,-1193731.4,4314916.5,-7.8328505,101.03902
Ngusue,3.0,2164833.8,-1841232.8,92.65874,-72.16015
Keithyn,3.0,92333.445,-3157228.5,28.415071,-114.10612
Ngenknanyei,3.0,-2299858.5,211729.77,-57.40887,-23.263258
Vinshiehun-due,42862.516,5747426.0,-816929.3,203.74982,-21.181814
Quierun,3.0,5412671.0,2274765.2,193.72496,72.38935
Cha,4.0,5522418.5,514718.8,196.7791,19.706766
Xun,42885.07,-1.5337861E7,-1.4327096E7,-417.38278,-418.6397
Knongoi,4.0,-1.3414444E7,-1.9335226E7,-356.57892,-577.0219
Theihanthy,44776.08,350643.84,-474828.56,71.22373,-7.5277367
Fo,3.0,-3261054.0,-1736095.4,-60.923244,-45.117218
Lenkneiwrea,4.0,-393084.0,718546.9,23.862349,31.368357
Guebeecin,1.0,-3830517.8,-3398834.2,-76.39172,-94.40741
Sei,3.0,-4518084.0,4679807.0,-105.09845,152.43512
Chuequei,42709.71,-2904797.2,-999595.6,-68.3712,-33.513084
Feehanty,3.0,-1319474.0,-1900207.6,-0.0037866817,-72.38141
Wru,1.0,-5302910.5,540457.5,-121.450424,22.714521
Kie,3.0,-6883054.0,-2424826.5,-60.667995,-12.11851
Sinchaphu,4.0,-6561034.5,-2511947.8,4.4553328,-22.74051
Sicirryn,23826.0,-6435322.5,-2345499.8,79.38022,33.392857
Whoiyoolei,40081.0,-6794558.5,-2576505.5,7.5455008,-15.041507
Hue,37662.0,-7206044.5,-1722832.0,-84.675964,202.16136
Yiexue,47219.0,-8842379.0,-1047994.7,-500.89404,385.68927
Wrir,43208.0,-7863312.5,-2552843.5,-249.90996,1.717272
Kan yaso,87632.3,-7756521.0,-2653590.2,-572.24396,162.3138
Mequuewu,4.0,-7300857.0,-2780991.8,92.662254,-22.536407
Yuenganzoiwhungi,4.0,-7284792.0,-2822705.8,115.335915,-85.410095
Yyn,1.0,-7383178.5,-2716137.0,-20.898546,72.035904
Shiebujen-heichi,44847.53,-7446172.5,-2763989.8,-100.16864,5.6554008
Mi,3.0,-7445583.0,-2765184.0,-123.08664,-51.769135
Phyn,4.0,-7445815.0,-2762785.2,-41.387955,3.0126688
Mygeilowhede,3.0,-7451627.0,-2755741.5,-119.04342,24.250238
Ziecoi,4.0,-7450046.0,-2777021.2,-126.329575,-92.68891
