Planet,1.0,-762.6079,819.5186,-58.48442,3.4127624
Chunwriquirpu-thee,140330.05,-507.91824,-732.0894,-156.519,-227.93814
Wrynfa,4.0,1062.2012,-138.53638,-37.47778,-61.363976
Shynfi,3.0,-168.52344,-710.35675,56.378452,-436.23657
Thanvynsirta,2.0,1407.2865,237.37157,6.864306,-49.73796
Jee,3.0,-1720.6381,304.04553,13.160629,25.654308
Chie,4.0,-863.899,-87.84691,27.325666,-110.48527
Dentenmeivoiwhen,1.0,-315.46228,300.8584,55.415066,0.6643746
Bo,3.0,-204.60309,-589.00366,82.921455,-391.29333
Venbirthuechi,2.0,1436.977,284.75986,6.9545135,-53.84355
Yy,44810.35,-6.4405164E7,3441918.5,-1.8142314E7,969524.94
Pa,4.0,-999.3234,165.74113,46.65812,30.374826
Hoo,3.0,515.84924,294.6631,-61.82396,63.356094
Yeibo,3.0,1852.6127,-109.734566,-1.7532896,-29.139326
Cin,4.0,1027.1506,148.6517,16.513205,64.653946
Le,3.0,575.5027,312.62515,-46.343605,78.016174
Hyn to,2.0,-1293.1267,-159.92264,17.156664,44.832333
