Lin,5839079.5,-7994.7817,7832.0317,-4.274085,-17.13224
Tencha,3.0,71884.65,-149789.23,160.61557,-325.46494
Loipen,4.0,66697.37,-188008.75,154.16838,-422.8997
Lylee,2.0,26905.07,-172038.47,59.51369,-375.4788
Yo,44662.84,1940946.5,4290392.0,4299.495,9506.535
Nga,6.0,-42744.05,-81208.29,-78.83959,-156.0456
Tejoofe,2.0,71828.19,-151561.81,164.05775,-331.3096
Mu nan,42748.438,1543248.9,3200774.0,3439.5742,7137.2056
Thirwhieyoopheawoo,2.0,101912.13,-139727.7,246.91455,-294.62717
Pingumeijo,89396.47,3008533.0,6495397.5,6716.668,14503.948
Ngoi,2.0,-196.99942,-126315.05,1.080993,-265.15204
Peahi,4.0,-71987.47,-134931.34,-164.33919,-289.59448
Dusirsoi,4.0,-83713.484,-128409.06,-191.58795,-275.08408
Ten,42664.67,2.3988856E7,5.0460236E7,53679.277,112910.62
Beta Shan,44883.766,1839521.9,3838134.2,4119.761,8598.081
Dooknunheivoo,4.0,22018.215,-37789.637,21.10022,-22.214113
Knuewrea,42724.484,1358346.0,2993168.8,3045.5396,6711.614
Zeta Kyngie,42790.266,1467808.1,2983824.8,3292.8872,6697.3394
Shiemee,4.0,105982.336,-36684.7,223.00133,-68.08174
Phybynbyn,42804.81,-22319.322,11885.899,160.2774,91.7784
Tei-xeixenwrinbin,2.0,-123231.1,-41112.746,-281.26215,-77.54524
Jei,3.0,145235.28,64530.758,383.79102,169.33492
Phymosea thei,3.0,111369.375,28792.574,278.43436,64.69108
Chuezieknei,3.0,54696.28,172947.39,147.9062,500.44678
Guzoboijynlen,4.0,-82017.945,88039.97,-199.07,205.98224
Chaknathir,4.0,-95960.805,-11118.238,-224.74687,-30.705387
Wen,4.0,-34781.535,140181.92,-92.42002,341.56784
Vin,3.0,-89470.87,181451.27,-228.66411,456.9781
Dinquirpei,42751.63,93733.65,159752.11,255.6973,401.20004
Kni,3.0,-177373.89,155943.45,-509.4696,406.8935
Wiwhe,4.0,147326.9,66314.53,384.7214,160.66217
Nearo,3.0,-121119.29,88284.29,-320.7542,224.34114
Boo,4.0,-146769.78,-9767.475,-382.74646,-34.717
Fan,2.0,61726.87,51975.445,116.97517,113.24162
Phyn,2.0,10206.496,163160.94,24.663565,411.19336
Mie,42727.273,18255.656,-164641.55,39.961452,-443.13364
My,4.0,15400.067,23199.13,129.3506,-75.05329
Knyshieba,89634.72,-38200.445,56763.797,-89.11474,77.482506
Shacha,4.0,1379170.6,1437752.1,4653.915,4802.9966
Hyngoivue,44710.547,27706.473,19808.826,189.50438,9.664612
Regin,3.0,-14905.337,1444.1204,41.237293,175.08255
Jirca,3.0,-10059.663,9269.248,264.5276,306.27145
Ngiwreacywin,4.0,-7640.758,7315.7983,-716.1362,-1185.9619
Nee,2.0,-13148.636,2101.2295,-203.44576,14.661033
Xen,3.0,-4037.602,8060.731,-128.76434,-447.82114
Ga,42793.188,-6506.013,-368.69235,-323.8737,-80.81722
Wrinnan,1.0,-2442.5857,-3329.1113,-197.47789,-50.334324
Kneagucan,44751.168,-6787.5923,-813.71094,-177.26414,-56.407864
Beta Viefeezedan-quun,3.0,-32589.656,-15430.688,-152.8814,-21.593954
Yoingeaquin,4.0,-6998.776,-1815.8495,-287.14523,-267.9328
Yue,4.0,-5344.19,9041.919,309.50388,-347.97122
Lamo,42760.805,7096.8384,30972.865,62.041645,-16.635849
Chie,2.0,-12775.851,52362.348,-4.586535,148.71924
Theta Fenvo,42813.617,-3055.2705,44518.14,65.30269,89.870445
Kyjola,4.0,2482.5105,29743.494,78.71511,-36.489162
Niboi,1.0,-3453.6482,44610.195,26.99191,179.12383
Hongoopuehoona,3.0,-3173.2725,44085.562,159.06569,68.42879
Hoixen,4.0,-10780.466,-10408.559,-131.29222,24.459925
Ngoi-zoofoo,1.0,-4586.0537,-75703.54,-9.40765,-608.56714
Xea,42912.684,47656.445,-28401.58,214.90913,-234.13765
Men,4.0,48937.12,-28682.566,197.51068,-264.08997
Den,42841.824,-2816.3472,-24333.738,-93.44849,-124.59437
Wheithei,4.0,-3888.2307,-25381.52,-80.91003,-153.08905
Wreaknoogy,1.0,-2965.2776,-23921.488,-15.451931,-121.5072
Hynfynwoi,2.0,2155.4255,-31872.967,-76.2106,-184.68965
Mygan,42868.07,-6478.7993,-56599.37,-63.826397,-323.86227
Veireidunyei,1.0,-6897.5015,-56453.03,-64.65577,-245.01799
My,3.0,-6451.822,-56922.668,70.134895,-275.58447
Geahyn,42777.645,-7339.6416,5968.1763,-566.3356,-256.30194
Yue,3.0,40775.457,36810.484,287.77997,115.87136
Vei,89566.875,-8006.15,5795.8994,-636.5881,247.38016
Ha,3.0,-10935.066,8156.542,256.63782,221.4426
Hizun-bunchie,1.0,11459.066,-13102.69,-14.734249,-127.34042
Re,42687.613,9042.6,4225.83,-43.975426,-141.3098
Ten,1.0,-5052.34,9903.62,-74.98921,-379.7994
Sei,85528.266,26185.695,13506.503,185.0377,-13.330988
Pucy,2.0,-2389.1743,11025.346,-45.005745,-325.72687
Ngin,3.0,23197.707,17871.64,145.13014,27.484087
Kneiza,3.0,-9556.967,6177.6396,-276.21066,437.48206
Quin,1.0,28854.945,6229.0454,238.82028,-103.81239
Cheeroiquei,3.0,32079.723,-14072.901,195.78691,-174.24413
Nun,44880.496,-9504.156,3291.6587,-212.41,60.247627
Shothan,4.0,-15339.188,12577.279,158.90721,154.93398
Tofuewren,44662.465,-6824.646,520.3525,-223.53772,-167.9294
Kun,4.0,3929.9307,-15289.466,-59.349354,-158.84967
