Beicheaquo,2.0,-1521876.9,-1169309.6,-8.604935,-40.48847
Muequuephynquu,1737827.5,-2382839.0,1299951.2,-5.436907,4.840687
Nu-wrei,3.0,-2.3383376E7,1.5579355E7,-247.08305,165.53455
Yee,3.0,-3.0177728E7,2.151908E7,-326.12094,234.57434
Kynrea,2.0,-2.324133E7,1.5125603E7,-245.39755,160.22499
Gynsirpenyun,2.0,-645249.44,514527.34,1.886098,-9.2515335
Wrinroophoigee,3.0,-1.0635908E7,-9208480.0,-98.99027,-122.79892
Ngeaka,2.0,1.1715416E7,-600094.44,161.05081,-22.67884
Chan,3.0,-4964215.5,-7380018.0,-32.489452,-100.92179
Puesynrue,4.0,3.025381E7,-1.1113804E8,377.90884,-1312.9395
Ne,3.0,-2.5608154E7,-4.66424E7,-274.17883,-559.863
Phobu,1.0,4.9693848E7,-4.935496E7,604.7252,-591.40204
Pan,2.0,959313.25,-4.332462E7,35.282047,-520.89307
Feajebyn,87717.484,1.7579576E8,-2.25570976E8,2077.6257,-2649.5173
Kin-queinengue,4.0,5395537.5,-3.4772928E7,86.998055,-420.5141
Kno,3.0,1.5577876E7,-3.4973268E7,206.90782,-423.3072
Ngeiknirgin,85731.92,1.7967792E8,-1.64063264E8,2123.7834,-1931.8894
Shin chirphiemy,4.0,8263748.5,-4.7589732E7,120.75071,-570.9003
Fea,2.0,1.2033099E7,-3.865246E7,164.72783,-466.1786
Quinthyzunwhirngun,3.0,1.4582865E7,-4.8947368E7,194.98648,-586.6076
Je,3.0,-1.8655464E7,-2.6822766E7,-193.74304,-327.91833
Nu Yawea,2.0,1.889557E7,-4.007638E7,245.47687,-483.3005
Dee,4.0,9.4726392E7,-9.6480992E7,1132.3022,-1142.7096
Bin,4.0,2.1967984E7,-1.997997E7,281.81894,-247.02922
Wruchiehueshy,3.0,1.7117068E7,-1.5445684E7,224.31813,-194.52962
Thi,1.0,-6222669.5,-2.6266078E7,-49.72645,-320.83554
Punwrinshu,3.0,2.123726E7,-8.2855568E7,273.7821,-988.9811
Bei,1.0,994940.5,6.5528104E7,35.244823,761.2863
Venkne,3.0,-1.6085984E7,1.8148424E7,-166.53009,202.07368
Cheexoo,4.0,-2.0185388E7,9638591.0,-214.90584,101.55619
Shansi,4.0,-1.8660712E7,-3704876.5,-196.93317,-56.129654
Knu,2.0,-3.699114E7,1.5203575E7,-414.69437,167.80946
Thuequeidei,1.0,-2.8906618E7,9222313.0,-318.90015,96.92152
Guchei,4.0,-2366744.2,-1178331.4,-1.9286537,-21.035246
Din,1.0,-3.9798E7,-1.0946816E7,-449.1375,-142.4081
Jepheiphie,4.0,1.9304438E7,1804028.5,344.83932,12.446717
Hea,2.0,-3481472.5,1.3606229E7,-25.613642,215.72247
Dishenwreithu,4.0,481907.22,-734157.2,55.19203,-22.567036
Pun,42843.3,-1.8282618E7,-8660697.0,-366.33246,-218.64526
Poobunxeabin,4.0,-1.8283864E7,-8661071.0,-375.9083,-274.98602
Wroishie,4.0,-1.8282738E7,-8659502.0,-315.83054,-180.40718
Mansan,1.0,-1.9937906E7,-8549972.0,-404.10675,-216.37433
Sunhoo,42678.42,-7018979.0,-3799423.0,-112.70865,-108.55837
Hieceixyn,4.0,-5446154.0,-2694319.0,-77.03872,-83.41405
Py gee,4.0,-8118636.0,-828507.8,-173.79681,30.43868
Bexan-sei,2.0,-6326176.5,-3192456.8,-3.9837205,-137.7913
Pen,44732.375,-1.1043242E7,223754.69,-201.38574,-15.910734
Jo quei,2.0,-1.5028132E7,-1197621.2,-299.94852,-50.96815
Wooquyn,439586.3,-671160.75,221822.61,6.3177733,17.850744
Wheaknynroto,2.0,-1018768.1,2957590.2,-14.074549,84.851364
Soonginngei,3.0,334149.28,3005917.5,29.06968,89.51003
Chooquir,3.0,-2156554.5,2835890.0,-39.30035,90.26186
Tyn ngei,747317.4,-322412.44,173073.33,-10.847683,6.57902
Wa,3.0,535665.1,-2129900.5,19.760155,-61.416653
Knirjinthinphynwhe,42691.37,2.2489334E7,-1270424.9,663.92126,-38.391323
