Pi,1456121.2,4198.7046,-2319.0479,8.808195,3.3276188
Zuevinxir,1.0,11610.064,-959.824,1.8815203,120.137436
Ke,4.0,484.94125,-263.2063,25.28174,-194.98901
Reihuezan,4.0,9121.3,-1495.8019,-6.8908596,162.50256
Kyn,3.0,4917.3633,-6676.501,161.26382,163.35489
Pheijolan,2.0,1361.1272,-1198.2367,-124.056076,-156.25021
Fyn,3.0,9809.525,92.23859,-16.423798,141.84854
Mu Voi-gan,44894.703,16825.578,31832.002,-10.527766,-34.527126
Chee,3.0,17772.152,30430.855,-55.298664,-46.3332
Leyun xe,4.0,18172.518,31948.418,6.819109,-90.02251
