Foiga,52774.656,-183828.42,43759.676,-4.1405706,1.2510777
Ziequea,3.0,-911735.6,758167.6,-19.708696,15.624595
Beicheaquo,2.0,-1282923.0,-163438.81,-33.311214,-3.5693252
Muequuephynquu,1737827.5,-2100319.0,1097024.9,-10.874843,6.8125343
Nu-wrei,3.0,-1.4753464E7,9798237.0,-247.12616,165.55432
Yee,3.0,-1.8790496E7,1.3321974E7,-326.12094,234.57434
Kynrea,2.0,-1.4669696E7,9527076.0,-245.443,160.24527
Moi-knoi,1.0,-193987.88,47070.453,10.668041,14.074131
Gynsirpenyun,2.0,-693174.56,468637.44,-5.7877326,3.8789363
Wrinroophoigee,3.0,-7175312.5,-4918525.0,-99.132965,-122.90602
Ngeaka,2.0,6087093.5,191670.64,161.25247,-22.644257
Chan,3.0,-3825974.0,-3849259.5,-32.651234,-101.3056
Puesynrue,4.0,1.7060598E7,-6.5297332E7,377.90884,-1312.9395
Ne,3.0,-1.6026987E7,-2.7086092E7,-274.17883,-559.863
Phobu,1.0,2.857231E7,-2.8688242E7,604.7252,-591.40204
Pan,2.0,-273189.47,-2.512892E7,35.282047,-520.89307
Feajebyn,87717.484,1.03234984E8,-1.33072384E8,2077.6257,-2649.5173
Kin-queinengue,4.0,2356871.8,-2.0071878E7,86.998055,-420.5141
Kno,3.0,8352225.5,-2.0177984E7,206.90782,-423.3072
Ngeiknirgin,85731.92,1.05492096E8,-9.6589888E7,2123.7834,-1931.8894
Shin chirphiemy,4.0,4045673.8,-2.7654E7,120.75071,-570.9003
Fea,2.0,6281064.5,-2.2362436E7,164.72783,-466.1786
Quinthyzunwhirngun,3.0,7774028.5,-2.8452482E7,194.98648,-586.6076
Je,3.0,-1.1885467E7,-1.537001E7,-193.74313,-327.91833
Nu Yawea,2.0,1.0323889E7,-2.3196282E7,245.47687,-483.3005
Dee,4.0,5.5176032E7,-5.6578392E7,1132.3022,-1142.7096
Bin,4.0,1.212368E7,-1.1352244E7,281.81894,-247.04399
Wruchiehueshy,3.0,9281257.0,-8647714.0,224.36728,-194.57077
Thi,1.0,-4485568.0,-1.5061375E7,-49.733772,-320.85828
Punwrinshu,3.0,1.167098E7,-4.8315156E7,273.7821,-988.9811
Bei,1.0,-236314.33,3.8919192E7,35.244823,761.2863
Venkne,3.0,-1.0271113E7,1.1089757E7,-166.57658,202.12785
Cheexoo,4.0,-1.2674387E7,6091239.5,-214.97295,101.58908
Shansi,4.0,-1.1778201E7,-1744212.2,-197.03542,-56.14993
Knu,2.0,-2.2511266E7,9345754.0,-414.69437,167.80946
Thuequeidei,1.0,-1.7767726E7,5835905.5,-318.90753,96.929596
Guchei,4.0,-2265580.8,-375620.84,-4.2606473,-25.001013
Din,1.0,-2.4113848E7,-5973533.5,-449.1375,-142.4081
Jepheiphie,4.0,7258907.0,1368935.2,344.94382,12.463183
Hea,2.0,-2586198.0,6065508.0,-25.662853,215.9852
Dishenwreithu,4.0,-1401346.6,408365.78,45.15012,-46.783928
Pun,42843.3,-5455303.0,-1004910.7,-367.44415,-219.69975
Poobunxeabin,4.0,-5454795.5,-1003806.5,-418.9891,-204.16254
Wroishie,4.0,-5455011.0,-1006042.06,-410.5801,-244.20879
Mansan,1.0,-5819116.0,-990226.94,-404.52353,-216.4303
Sunhoo,42678.42,-3071674.5,9762.606,-113.63385,-110.11752
Hieceixyn,4.0,-2740231.2,233476.64,-78.30308,-84.658646
Doo,42830.26,-3089730.0,226059.6,-118.13967,-91.24844
Py gee,4.0,-3090830.0,225583.58,-111.88672,-147.173
Bexan-sei,2.0,-3088746.2,225888.02,-106.46256,-160.05197
Pen,44732.375,-4000614.8,779758.3,-202.14603,-15.916389
Jo quei,2.0,-4545232.0,583445.5,-300.43112,-51.02131
