Yo,864482.4,-1804.355,-1862.6654,7.529618,-9.663307
Wuewhoiwrea,44823.504,2052.7412,-358.78317,-116.560326,-57.953995
Sei,3.0,3289.946,-1148.0215,-142.7178,-38.5179
Zen,1.0,2571.2893,-639.74554,-138.78252,-136.93004
Nan,3.0,2222.0178,-1242.3341,-75.14995,-31.689034
Shi,2.0,87.75783,29.699562,-135.91837,-99.24854
Giciquan,42825.91,1037.4642,-2891.2754,-158.11122,60.782898
Kazan,4.0,802.2778,-2230.464,-102.063416,109.59114
Shomun,44740.586,-521.0148,-4720.9673,-53.781536,152.43709
Phyn,4.0,-1127.7568,-4883.303,-27.333828,75.031235
He,4.0,322.77826,-4847.368,-66.10801,76.95559
Whea,3.0,-55.403866,-4511.2676,-128.31525,203.2074
Dafophue,2.0,-759.70807,-2990.687,-48.655888,268.04037
Phoophue,42860.723,-4987.624,-4140.967,104.12091,76.179565
Shei,3.0,-5641.943,-3746.9258,172.66515,39.44264
Ri-chuengi,3.0,-4816.855,-4430.254,206.39714,149.01337
Gearaquea,44903.484,-5673.8955,1578.6394,68.52991,-62.511623
Ngo,3.0,-3192.2947,-1231.6218,199.88019,-217.18813
Wejei miwroi,1.0,-6301.7163,486.87564,53.01149,-32.006054
