Phan,10043.0,-50.083046,-208.3818,-0.28535107,-0.7611453
Thirfyhe theky,4.0,-20372.016,-28266.586,-47.05979,-63.478107
Quoizei,4.0,-27452.72,-4406.688,-62.005703,-8.891825
Zeaphue,2.0,-26056.566,5911.9453,-58.613003,14.227626
Tenjeive neixen,1.0,-37049.547,3597.3823,-85.345726,9.09256
Kuere,3.0,7776.8257,45939.297,18.683878,109.46458
Li-dea,2.0,5274.663,-1618.2943,3.5205073,2.2325468
Ngirbethefavooknan,5.0,176.51135,-313.04108,34.859325,49.020535
Hunryphi,3.0,1273.4926,-871.6726,23.36763,2.4351344
Wuejeexiphie,1.0,396.87302,-504.83517,27.038336,21.476162
Ngenba-zei,3.0,893.6202,-466.3943,10.918376,15.863783
Wenthechinealeishun,3.0,-230.0533,-117.77466,-21.758348,-79.754486
Phin,1.0,535.1285,-181.04146,-7.32686,27.117296
Poo,2.0,10800.279,-11794.028,33.89801,-34.739746
Toigunngynzir,4.0,3117.5696,-723.3819,-4.526195,6.6060677
Boominwhycy,2.0,206.577,-168.24521,-10.311184,54.32874
Bejiwyknunngeikin,2.0,7397.1987,-8694.119,23.026417,-24.210083
Whonga wawreaxeawhyn,4.0,6847.7993,-15005.657,22.915462,-47.072956
Whajen-xen,4.0,5878.7383,-15810.508,20.309078,-50.154755
Kni-zuchir,4.0,3167.3132,-35134.03,17.375517,-174.40015
By phyquen,3.0,6506.287,-26093.965,34.395462,-130.59145
Wrie,1.0,9982.053,-21081.848,52.18388,-106.20147
Theta Sha,2.0,10398.348,-26243.742,55.069447,-134.58936
Pi,1.0,13244.492,-4744.522,68.291016,-22.40749
Queihynya,1.0,6107.3477,-5974.431,31.295177,-26.175982
Teaquyngoo,4.0,480.9408,508.78198,-27.049974,-0.58504313
Wri,2.0,6696.128,-4997.418,35.129253,-22.354046
Choi,4.0,4999.5396,-12956.273,29.31943,-69.9035
Than phyma,4.0,2184.4517,-22070.209,14.214346,-124.44263
Fenkeeke-yagy,4.0,3893.7695,1685.6176,12.013881,10.146884
Doknu whathi,4.0,4815.1514,-4672.082,25.890574,-20.161716
Xin,1.0,4813.964,-4304.789,26.130692,-18.668364
Thifie,2.0,2962.9324,-68.813416,4.151843,6.507624
Noicu,1.0,5605.6567,-8264.383,34.546635,-45.58049
Kneani,1.0,5872.808,-13449.957,37.50469,-80.17566
Jei,2.0,4754.2046,-3544.5164,26.202932,-14.805451
